season_id,episode,challenge,format,role,winner
s22_battle_of_the_exes,8/9,Feel the Burn,pair,prize,CT Tamburello
s22_battle_of_the_exes,8/9,Feel the Burn,pair,prize,Diem Brown
s23_battle_of_the_seasons_2012,1,Don't Cross Me,pair,prize,Cara Maria Sorbello
s23_battle_of_the_seasons_2012,1,Don't Cross Me,pair,prize,Big Easy Banks
s23_battle_of_the_seasons_2012,1,Don't Cross Me,pair,safety,Lacey Buehler
s23_battle_of_the_seasons_2012,1,Don't Cross Me,pair,safety,Wes Bergmann
s23_battle_of_the_seasons_2012,2,Oil Change,pair,prize,Danny Jamieson
s23_battle_of_the_seasons_2012,2,Oil Change,pair,prize,Melinda Collins
s23_battle_of_the_seasons_2012,2,Oil Change,pair,safety,Camila Nakagawa
s23_battle_of_the_seasons_2012,2,Oil Change,pair,safety,Big Easy Banks
s23_battle_of_the_seasons_2012,3,"Hook, Line & Sinker",pair,prize,Brandon Nelson
s23_battle_of_the_seasons_2012,3,"Hook, Line & Sinker",pair,prize,Cara Maria Sorbello
s23_battle_of_the_seasons_2012,3,"Hook, Line & Sinker",pair,safety,Chet Cannon
s23_battle_of_the_seasons_2012,3,"Hook, Line & Sinker",pair,safety,Sarah Rice
s23_battle_of_the_seasons_2012,4/5,Don't Weigh Me Down,pair,prize,Devyn Simone
s23_battle_of_the_seasons_2012,4/5,Don't Weigh Me Down,pair,prize,JD Ordoñez
s23_battle_of_the_seasons_2012,4/5,Don't Weigh Me Down,pair,safety,Camila Nakagawa
s23_battle_of_the_seasons_2012,4/5,Don't Weigh Me Down,pair,safety,Big Easy Banks
s23_battle_of_the_seasons_2012,5,Chairman of the Board,pair,prize,McKenzie Coburn
s23_battle_of_the_seasons_2012,5,Chairman of the Board,pair,prize,Preston Roberson-Charles
s23_battle_of_the_seasons_2012,5,Chairman of the Board,pair,safety,Chet Cannon
s23_battle_of_the_seasons_2012,5,Chairman of the Board,pair,safety,Sarah Rice
s23_battle_of_the_seasons_2012,6,Insane Games,pair,prize,Laura Waller
s23_battle_of_the_seasons_2012,6,Insane Games,pair,prize,Trey Weatherholtz
s23_battle_of_the_seasons_2012,6,Insane Games,pair,safety,Dustin Zito
s23_battle_of_the_seasons_2012,6,Insane Games,pair,safety,Nany González
s23_battle_of_the_seasons_2012,7,Logged Out,pair,prize,Jemmye Carroll
s23_battle_of_the_seasons_2012,7,Logged Out,pair,prize,Ryan Knight
s23_battle_of_the_seasons_2012,7,Logged Out,pair,safety,Sam McGinn
s23_battle_of_the_seasons_2012,7,Logged Out,pair,safety,Zach Nichols
s23_battle_of_the_seasons_2012,8,Hunger Games,pair,prize,Sam McGinn
s23_battle_of_the_seasons_2012,8,Hunger Games,pair,prize,Zach Nichols
s23_battle_of_the_seasons_2012,8,Hunger Games,pair,safety,CJ Koegel
s23_battle_of_the_seasons_2012,8,Hunger Games,pair,safety,Jasmine Reynaud
s23_battle_of_the_seasons_2012,9,Abandon Ship,pair,prize,Marie Roda
s23_battle_of_the_seasons_2012,9,Abandon Ship,pair,prize,Robb Schreiber
s23_battle_of_the_seasons_2012,9,Abandon Ship,pair,safety,Alton Williams
s23_battle_of_the_seasons_2012,9,Abandon Ship,pair,safety,Nany González
s23_battle_of_the_seasons_2012,10,Force Field,pair,prize,Dustin Zito
s23_battle_of_the_seasons_2012,10,Force Field,pair,prize,Trishelle Cannatella
s23_battle_of_the_seasons_2012,10,Force Field,pair,safety,Marie Roda
s23_battle_of_the_seasons_2012,10,Force Field,pair,safety,Robb Schreiber
s23_battle_of_the_seasons_2012,11,Sling Shot,pair,prize,Derek Chavez
s23_battle_of_the_seasons_2012,11,Sling Shot,pair,prize,Jonna Mannion
s23_battle_of_the_seasons_2012,11,Sling Shot,pair,safety,Ashley Kelsey
s23_battle_of_the_seasons_2012,11,Sling Shot,pair,safety,Frank Fox
s24_rivals_ii,1,Game of Inches,pair,prize,Emily Schromm
s24_rivals_ii,1,Game of Inches,pair,prize,Paula Meronek
s24_rivals_ii,1,Game of Inches,pair,safety,Trey Weatherholtz
s24_rivals_ii,1,Game of Inches,pair,safety,Zach Nichols
s24_rivals_ii,2,XXX Games,pair,prize,Trey Weatherholtz
s24_rivals_ii,2,XXX Games,pair,prize,Zach Nichols
s24_rivals_ii,2,XXX Games,pair,safety,Emily Schromm
s24_rivals_ii,2,XXX Games,pair,safety,Paula Meronek
s24_rivals_ii,3,Mind Over Splatter,pair,prize,Emily Schromm
s24_rivals_ii,3,Mind Over Splatter,pair,prize,Paula Meronek
s24_rivals_ii,3,Mind Over Splatter,pair,safety,Frank Fox
s24_rivals_ii,3,Mind Over Splatter,pair,safety,Johnny Bananas
s24_rivals_ii,4,Stumped,pair,prize,Jordan Wiseley
s24_rivals_ii,4,Stumped,pair,prize,Marlon Williams
s24_rivals_ii,4,Stumped,pair,safety,Emily Schromm
s24_rivals_ii,4,Stumped,pair,safety,Paula Meronek
s24_rivals_ii,5,Frog Smash,pair,prize,Jasmine Reynaud
s24_rivals_ii,5,Frog Smash,pair,prize,Theresa Jones
s24_rivals_ii,5,Frog Smash,pair,safety,CT Tamburello
s24_rivals_ii,5,Frog Smash,pair,safety,Wes Bergmann
s24_rivals_ii,6,Frenemies,pair,prize,Leroy Garrett
s24_rivals_ii,6,Frenemies,pair,prize,Ty Ruff
s24_rivals_ii,6,Frenemies,pair,safety,Emily Schromm
s24_rivals_ii,6,Frenemies,pair,safety,Paula Meronek
s24_rivals_ii,7,Blind Leading the Blind,pair,prize,Aneesa Ferreira
s24_rivals_ii,7,Blind Leading the Blind,pair,prize,Diem Brown
s24_rivals_ii,7,Blind Leading the Blind,pair,safety,Frank Fox
s24_rivals_ii,7,Blind Leading the Blind,pair,safety,Johnny Bananas
s24_rivals_ii,8,Swingers,pair,prize,CT Tamburello
s24_rivals_ii,8,Swingers,pair,prize,Wes Bergmann
s24_rivals_ii,8,Swingers,pair,safety,Camila Nakagawa
s24_rivals_ii,8,Swingers,pair,safety,Jemmye Carroll
s24_rivals_ii,9,Rampage,pair,prize,Emily Schromm
s24_rivals_ii,9,Rampage,pair,prize,Paula Meronek
s24_rivals_ii,9,Rampage,pair,safety,CT Tamburello
s24_rivals_ii,9,Rampage,pair,safety,Wes Bergmann
s24_rivals_ii,10/11,Color Correction,pair,prize,Cara Maria Sorbello
s24_rivals_ii,10/11,Color Correction,pair,prize,Heather Cooke
s24_rivals_ii,10/11,Color Correction,pair,safety,Aneesa Ferreira
s24_rivals_ii,10/11,Color Correction,pair,safety,Diem Brown
s25_free_agents,1,Out on a Ledge,individual,prize,Chet Cannon
s25_free_agents,1,Out on a Ledge,individual,safety,Frank Fox
s25_free_agents,1,,individual,prize,Jemmye Carroll
s25_free_agents,2,Auto Body Rally,pair,prize,Cohutta Grindstaff
s25_free_agents,2,Auto Body Rally,pair,prize,Laurel Stucky
s25_free_agents,2,,individual,prize,Frank Fox
s25_free_agents,3,,individual,prize,Cara Maria Sorbello
s25_free_agents,4,Bounce Out,individual,prize,LaToya Jackson
s25_free_agents,4,Bounce Out,individual,safety,Cara Maria Sorbello
s25_free_agents,4,,individual,prize,Zach Nichols
s25_free_agents,5,Piggy Back,individual,prize,Laurel Stucky
s25_free_agents,5,Piggy Back,individual,safety,Jasmine Reynaud
s25_free_agents,5,,individual,prize,Isaac Stout
s25_free_agents,6,Smarty Pants,individual,prize,Zach Nichols
s25_free_agents,6,,individual,prize,Theresa Jones
s25_free_agents,6,,individual,safety,Camila Nakagawa
s25_free_agents,7,Sausage Party,individual,prize,Laurel Stucky
s25_free_agents,7,,individual,prize,Johnny Bananas
s25_free_agents,7,,individual,safety,Jordan Wiseley
s25_free_agents,8,Hold That Pose,individual,prize,Preston Roberson-Charles
s25_free_agents,8,Hold That Pose,individual,safety,Cohutta Grindstaff
s25_free_agents,8,,individual,prize,Laurel Stucky
s25_free_agents,9,Dug Out,pair,prize,Nany González
s25_free_agents,9,Dug Out,pair,prize,Theresa Jones
s25_free_agents,9,,individual,prize,Cohutta Grindstaff
s25_free_agents,9,,individual,safety,Leroy Garrett
s25_free_agents,10/11,Crossover,pair,prize,Johnny Bananas
s25_free_agents,10/11,Crossover,pair,prize,Nany González
s25_free_agents,10/11,,individual,prize,Laurel Stucky
s25_free_agents,11,,pair,prize,Laurel Stucky
s25_free_agents,11,,pair,prize,Theresa Jones
s26_battle_of_the_exes_ii,1,I Got You Babe,pair,prize,Theresa Jones
s26_battle_of_the_exes_ii,1,I Got You Babe,pair,prize,Wes Bergmann
s26_battle_of_the_exes_ii,2,Rounding the Bases,pair,prize,Johnny Bananas
s26_battle_of_the_exes_ii,2,Rounding the Bases,pair,prize,Nany González
s26_battle_of_the_exes_ii,3,"On Again, Off Again",pair,prize,Jordan Wiseley
s26_battle_of_the_exes_ii,3,"On Again, Off Again",pair,prize,Sarah Rice
s26_battle_of_the_exes_ii,4,The Brush Off,pair,prize,Jonna Mannion
s26_battle_of_the_exes_ii,4,The Brush Off,pair,prize,Zach Nichols
s26_battle_of_the_exes_ii,5,Open Arms,pair,prize,Theresa Jones
s26_battle_of_the_exes_ii,5,Open Arms,pair,prize,Wes Bergmann
s26_battle_of_the_exes_ii,6/7,Don't Forget About Me,pair,prize,Theresa Jones
s26_battle_of_the_exes_ii,6/7,Don't Forget About Me,pair,prize,Wes Bergmann
s26_battle_of_the_exes_ii,7,Are You the One?,pair,prize,Jay Mitchell
s26_battle_of_the_exes_ii,7,Are You the One?,pair,prize,Jenna Compono
s26_battle_of_the_exes_ii,8,Speed Dating,pair,prize,Leroy Garrett
s26_battle_of_the_exes_ii,8,Speed Dating,pair,prize,Nia Moore
s26_battle_of_the_exes_ii,9/10,Wrecking Ball,pair,prize,Jordan Wiseley
s26_battle_of_the_exes_ii,9/10,Wrecking Ball,pair,prize,Sarah Rice
s26_battle_of_the_exes_ii,10/11,Don't Let Me Down,pair,prize,Jordan Wiseley
s26_battle_of_the_exes_ii,10/11,Don't Let Me Down,pair,prize,Sarah Rice
s27_battle_of_the_bloodlines,1,Water Battle,pair,prize,Cohutta Grindstaff
s27_battle_of_the_bloodlines,1,Water Battle,pair,prize,Jill Tuttle
s27_battle_of_the_bloodlines,1,Water Battle,pair,safety,Jenna Compono
s27_battle_of_the_bloodlines,1,Water Battle,pair,safety,Brianna Julig
s27_battle_of_the_bloodlines,2,Family Dinner,pair,prize,Cara Maria Sorbello
s27_battle_of_the_bloodlines,2,Family Dinner,pair,prize,Jamie Banks
s27_battle_of_the_bloodlines,2,Family Dinner,pair,safety,Cohutta Grindstaff
s27_battle_of_the_bloodlines,2,Family Dinner,pair,safety,Jill Tuttle
s27_battle_of_the_bloodlines,3/4,Meet Me Halfway,individual,prize,Larissa Nakagawa
s27_battle_of_the_bloodlines,3/4,Meet Me Halfway,individual,safety,Jenna Compono
s27_battle_of_the_bloodlines,4/5,Air to the Throne,individual,prize,Raphy Medrano
s27_battle_of_the_bloodlines,4/5,Air to the Throne,individual,safety,Mitch Reid
s27_battle_of_the_bloodlines,6,Family Connection,individual,prize,KellyAnne Judd
s27_battle_of_the_bloodlines,6,Family Connection,individual,safety,Nany González
s27_battle_of_the_bloodlines,7,Hand Me Down,individual,prize,Mike Boise
s27_battle_of_the_bloodlines,7,Hand Me Down,individual,safety,Stephen Buell
s27_battle_of_the_bloodlines,8,Too Clingy,individual,prize,Jenna Compono
s27_battle_of_the_bloodlines,8,Too Clingy,individual,safety,KellyAnne Judd
s27_battle_of_the_bloodlines,9,Air Pockets,individual,prize,Mike Boise
s27_battle_of_the_bloodlines,9,Air Pockets,individual,safety,Jamie Banks
s27_battle_of_the_bloodlines,10,Weight for Me,pair,prize,Cory Wharton
s27_battle_of_the_bloodlines,10,Weight for Me,pair,prize,Mitch Reid
s27_battle_of_the_bloodlines,10,Weight for Me,pair,safety,Cara Maria Sorbello
s27_battle_of_the_bloodlines,10,Weight for Me,pair,safety,Jamie Banks
s27_battle_of_the_bloodlines,11,Truck Crossing,pair,prize,Cory Wharton
s27_battle_of_the_bloodlines,11,Truck Crossing,pair,prize,Mitch Reid
s27_battle_of_the_bloodlines,11,Truck Crossing,pair,safety,Aneesa Ferreira
s27_battle_of_the_bloodlines,11,Truck Crossing,pair,safety,Rianna Polin
s28_rivals_iii,1/2,Give Me Some Slack,pair,prize,Jenna Compono
s28_rivals_iii,1/2,Give Me Some Slack,pair,prize,Vince Gliatta
s28_rivals_iii,4/5,Out On a Limb,pair,prize,Ashley Mitchell
s28_rivals_iii,4/5,Out On a Limb,pair,prize,Cory Wharton
s28_rivals_iii,6,Laps of Judgement,pair,prize,Johnny Bananas
s28_rivals_iii,6,Laps of Judgement,pair,prize,Sarah Rice
s28_rivals_iii,7,Road to Nowhere,pair,prize,Christina LeBlanc
s28_rivals_iii,7,Road to Nowhere,pair,prize,Nate Siebenmark
s28_rivals_iii,8/9,Up All Night,pair,prize,Johnny Bananas
s28_rivals_iii,8/9,Up All Night,pair,prize,Sarah Rice
s28_rivals_iii,10/11,Take It to the Grave,pair,prize,Dario Medrano
s28_rivals_iii,10/11,Take It to the Grave,pair,prize,Nicole Ramos
s28_rivals_iii,11,Catch & Release,pair,prize,Johnny Bananas
s28_rivals_iii,11,Catch & Release,pair,prize,Sarah Rice
s28_rivals_iii,12,Bridging The Gap,pair,prize,Johnny Bananas
s28_rivals_iii,12,Bridging The Gap,pair,prize,Sarah Rice
s29_invasion_of_the_champions,1/2,The Over Under,individual,prize,Nicole Zanatta
s29_invasion_of_the_champions,1/2,,individual,prize,Bruno Bettencourt
s29_invasion_of_the_champions,1/2,,individual,safety,Tony Raines
s29_invasion_of_the_champions,3,Shell Shocked,individual,prize,Hunter Barfield
s29_invasion_of_the_champions,3,,individual,prize,Jenna Compono
s29_invasion_of_the_champions,3,,individual,safety,Anika Rashaun
s29_invasion_of_the_champions,4,Caged and Confused,individual,prize,Amanda Garcia
s29_invasion_of_the_champions,4,,individual,prize,Anthony Bartolotte
s29_invasion_of_the_champions,4,,individual,safety,Nelson Thomas
s29_invasion_of_the_champions,5/6,Knockout,individual,prize,Sylvia Elsrode
s29_invasion_of_the_champions,5/6,Knockout,individual,safety,Kailah Casillas-Bird
s29_invasion_of_the_champions,5/6,,individual,prize,Shane Landrum
s29_invasion_of_the_champions,7,Roll with the Punches,individual,prize,Laurel Stucky
s29_invasion_of_the_champions,7,Roll with the Punches,individual,safety,Cara Maria Sorbello
s29_invasion_of_the_champions,7,,individual,prize,Zach Nichols
s29_invasion_of_the_champions,7,,individual,safety,Darrell Taylor
s29_invasion_of_the_champions,8,Curry Up,individual,prize,Hunter Barfield
s29_invasion_of_the_champions,8,Curry Up,individual,safety,Nelson Thomas
s29_invasion_of_the_champions,8,,individual,prize,Jenna Compono
s29_invasion_of_the_champions,8,,individual,safety,Sylvia Elsrode
s29_invasion_of_the_champions,9/10,Fallout,individual,prize,CT Tamburello
s29_invasion_of_the_champions,9/10,Fallout,pair,safety,Johnny Bananas
s29_invasion_of_the_champions,9/10,Fallout,pair,safety,Darrell Taylor
s29_invasion_of_the_champions,9/10,,pair,prize,Cara Maria Sorbello
s29_invasion_of_the_champions,9/10,,pair,prize,Laurel Stucky
s29_invasion_of_the_champions,11/12,,team,prize,Amanda Garcia
s29_invasion_of_the_champions,11/12,,team,prize,Ashley Mitchell
s29_invasion_of_the_champions,11/12,,team,prize,Nicole Zanatta
s29_invasion_of_the_champions,12/13,Caved In,pair,prize,CT Tamburello
s29_invasion_of_the_champions,12/13,Caved In,pair,prize,Darrell Taylor
s30_xxx_dirty_30,1,,individual,prize,Jemmye Carroll
s30_xxx_dirty_30,1,,individual,safety,Simone Kelly
s30_xxx_dirty_30,1,,individual,prize,Tony Raines
s30_xxx_dirty_30,1,,individual,safety,Devin Walker
s30_xxx_dirty_30,2/3,Cool Under Fire,individual,prize,Derrick Kosinski
s30_xxx_dirty_30,2/3,,individual,prize,Camila Nakagawa
s30_xxx_dirty_30,2/3,,individual,safety,Briana LaCuesta
s30_xxx_dirty_30,3/4,Battle Royale,individual,prize,Kailah Casillas-Bird
s30_xxx_dirty_30,3/4,Battle Royale,individual,safety,Jemmye Carroll
s30_xxx_dirty_30,3/4,,individual,prize,Nelson Thomas
s30_xxx_dirty_30,3/4,,individual,safety,Tony Raines
s30_xxx_dirty_30,6/7,Pirates' Treasure,pair,prize,Cara Maria Sorbello
s30_xxx_dirty_30,6/7,Pirates' Treasure,pair,prize,CT Tamburello
s30_xxx_dirty_30,6/7,,individual,prize,Marie Roda
s30_xxx_dirty_30,6/7,,individual,safety,Aneesa Ferreira
s30_xxx_dirty_30,7/8,Ups and Downs,individual,prize,Aneesa Ferreira
s30_xxx_dirty_30,7/8,Ups and Downs,individual,safety,Nicole Ramos
s30_xxx_dirty_30,7/8,,individual,prize,Jordan Wiseley
s30_xxx_dirty_30,7/8,,individual,safety,Hunter Barfield
s30_xxx_dirty_30,8/9,Talk Thirty to Me,individual,prize,Camila Nakagawa
s30_xxx_dirty_30,8/9,,individual,prize,Nelson Thomas
s30_xxx_dirty_30,8/9,,individual,safety,Jordan Wiseley
s30_xxx_dirty_30,11/12,Saved by the Bell,individual,prize,Dario Medrano
s30_xxx_dirty_30,11/12,Saved by the Bell,individual,safety,Jordan Wiseley
s30_xxx_dirty_30,11/12,,individual,prize,Tori Deal
s30_xxx_dirty_30,11/12,,individual,safety,Aneesa Ferreira
s30_xxx_dirty_30,12/13,,individual,prize,Derrick Kosinski
s30_xxx_dirty_30,12/13,,individual,safety,Hunter Barfield
s30_xxx_dirty_30,12/13,,individual,prize,Jenna Compono
s30_xxx_dirty_30,12/13,,individual,safety,Camila Nakagawa
s30_xxx_dirty_30,14,,individual,prize,Camila Nakagawa
s30_xxx_dirty_30,14,,individual,safety,Tori Deal
s30_xxx_dirty_30,14,,individual,prize,Tony Raines
s30_xxx_dirty_30,14,,individual,safety,Johnny Bananas
s31_vendettas,2/3,Who's Got Balls?,individual,prize,Johnny Bananas
s31_vendettas,2/3,Who's Got Balls?,individual,safety,Britni Thornton
s31_vendettas,3/4,Vendettas,individual,prize,Devin Walker
s31_vendettas,3/4,Vendettas,individual,safety,Natalie Negrotti
s31_vendettas,4/5,Food Wars,individual,prize,Marie Roda
s31_vendettas,4/5,Food Wars,individual,safety,Tony Raines
s31_vendettas,6/7,Gasping for Air,individual,prize,Johnny Bananas
s31_vendettas,6/7,Gasping for Air,individual,safety,Kyle Christie
s31_vendettas,7/8,Puppet Master,individual,prize,Kyle Christie
s31_vendettas,7/8,Puppet Master,individual,safety,Nicole Zanatta
s31_vendettas,7/8,,individual,prize,Kam Williams
s31_vendettas,7/8,,individual,safety,Kayleigh Morris
s31_vendettas,8/9,Car Crash,individual,prize,Johnny Bananas
s31_vendettas,8/9,Car Crash,individual,safety,Natalie Negrotti
s31_vendettas,9/10,Kickin' Ass,individual,prize,Kailah Casillas-Bird
s31_vendettas,9/10,Kickin' Ass,individual,safety,Tony Raines
s31_vendettas,11,This Land Is My Land,individual,prize,Natalie Negrotti
s31_vendettas,11,This Land Is My Land,individual,safety,Tony Raines
s31_vendettas,11,,individual,prize,Britni Thornton
s31_vendettas,11,,individual,safety,Cara Maria Sorbello
s31_vendettas,12,Spanish Treasure,individual,prize,Brad Fiorenza
s31_vendettas,12,Spanish Treasure,individual,safety,Tony Raines
s31_vendettas,13,Outside the Box,individual,prize,Kailah Casillas-Bird
s31_vendettas,13,Outside the Box,individual,safety,Tony Raines
s31_vendettas,13,,individual,prize,Brad Fiorenza
s31_vendettas,13,,individual,safety,Kyle Christie
s32_final_reckoning,2/3,Wreck Yourself,pair,prize,Brad Fiorenza
s32_final_reckoning,2/3,Wreck Yourself,pair,prize,Kyle Christie
s32_final_reckoning,6/7,Off the Rails,pair,prize,Amanda Garcia
s32_final_reckoning,6/7,Off the Rails,pair,prize,Zach Nichols
s32_final_reckoning,7/8,Dig Deep,pair,prize,Kam Williams
s32_final_reckoning,7/8,Dig Deep,pair,prize,Kayleigh Morris
s32_final_reckoning,8/9,Don't Push Me Around,pair,prize,Amanda Garcia
s32_final_reckoning,8/9,Don't Push Me Around,pair,prize,Zach Nichols
s32_final_reckoning,11/12,Sky Bridge,pair,prize,Johnny Bananas
s32_final_reckoning,11/12,Sky Bridge,pair,prize,Tony Raines
s32_final_reckoning,12/13,Caged In,pair,prize,Amanda Garcia
s32_final_reckoning,12/13,Caged In,pair,prize,Zach Nichols
s32_final_reckoning,14/15,What Goes Up Must Come Down,pair,prize,Johnny Bananas
s32_final_reckoning,14/15,What Goes Up Must Come Down,pair,prize,Tony Raines
s32_final_reckoning,16/17,Hit List,pair,prize,Natalie Negrotti
s32_final_reckoning,16/17,Hit List,pair,prize,Paulie Calafiore
s32_final_reckoning,19,Painfully Wrong,pair,prize,Joss Mooney
s32_final_reckoning,19,Painfully Wrong,pair,prize,Sylvia Elsrode
s33_war_of_the_worlds,2,Arms-a-geddon Tired,pair,prize,Amanda Garcia
s33_war_of_the_worlds,2,Arms-a-geddon Tired,pair,prize,Josh Martinez
s33_war_of_the_worlds,2,Arms-a-geddon Tired,pair,safety,Johnny Bananas
s33_war_of_the_worlds,2,Arms-a-geddon Tired,pair,safety,Morgan Willett
s33_war_of_the_worlds,3,Search and Destroy,pair,prize,Kam Williams
s33_war_of_the_worlds,3,Search and Destroy,pair,prize,Ashley Cain
s33_war_of_the_worlds,4*,Fallout,pair,prize,Hunter Barfield
s33_war_of_the_worlds,4*,Fallout,pair,prize,Georgia Harrison
s33_war_of_the_worlds,4*,,individual,prize,Kyle Christie
s33_war_of_the_worlds,5,Tired Out,pair,prize,Cara Maria Sorbello
s33_war_of_the_worlds,5,Tired Out,pair,prize,Theo Campbell
s33_war_of_the_worlds,6,Doom Buggy,pair,prize,Hunter Barfield
s33_war_of_the_worlds,6,Doom Buggy,pair,prize,Georgia Harrison
s33_war_of_the_worlds,7,Eye in the Sky,pair,prize,Da'Vonne Rogers
s33_war_of_the_worlds,7,Eye in the Sky,pair,prize,Stephen Bear
s33_war_of_the_worlds,8,Brain Freeze,pair,prize,Cara Maria Sorbello
s33_war_of_the_worlds,8,Brain Freeze,pair,prize,Theo Campbell
s33_war_of_the_worlds,9,Road Warrior,pair,prize,Cara Maria Sorbello
s33_war_of_the_worlds,9,Road Warrior,pair,prize,Theo Campbell
s33_war_of_the_worlds,10,Fandemonium,individual,prize,Paulie Calafiore
s33_war_of_the_worlds,10,Fandemonium,individual,safety,Theo Campbell
s33_war_of_the_worlds,11/12,Highway to Hell,individual,prize,Dee Nguyen
s33_war_of_the_worlds,11/12,Highway to Hell,individual,safety,Mattie Lynn Breaux
s33_war_of_the_worlds,12/13,Day of Wreckoning,pair,prize,Da'Vonne Rogers
s33_war_of_the_worlds,12/13,Day of Wreckoning,pair,prize,Wes Bergmann
s33_war_of_the_worlds,12/13,Day of Wreckoning,pair,safety,Georgia Harrison
s33_war_of_the_worlds,12/13,Day of Wreckoning,pair,safety,Paulie Calafiore
s33_war_of_the_worlds,13/14,Crash Landing,individual,prize,Cara Maria Sorbello
s33_war_of_the_worlds,13/14,Crash Landing,individual,safety,Paulie Calafiore
s34_war_of_the_worlds_2,1,Trench Warfare,individual,prize,Jordan Wiseley
s34_war_of_the_worlds_2,1,Trench Warfare,individual,safety,Laurel Stucky
s34_war_of_the_worlds_2,2,Cryptic Crossbow,individual,prize,Ashley Mitchell
s34_war_of_the_worlds_2,2,Cryptic Crossbow,individual,safety,Kam Williams
s34_war_of_the_worlds_2,3,Paddlewheel Puzzle,individual,prize,Josh Martinez
s34_war_of_the_worlds_2,3,Paddlewheel Puzzle,individual,safety,Laurel Stucky
s34_war_of_the_worlds_2,4,Relic Runner,individual,prize,Dee Nguyen
s34_war_of_the_worlds_2,4,Relic Runner,individual,safety,Georgia Harrison
s34_war_of_the_worlds_2,5,Hooked,individual,prize,Cara Maria Sorbello
s34_war_of_the_worlds_2,5,Hooked,individual,safety,Jordan Wiseley
s34_war_of_the_worlds_2,6,Explosive Decision,individual,prize,Leroy Garrett
s34_war_of_the_worlds_2,6,Explosive Decision,individual,safety,Nany González
s34_war_of_the_worlds_2,7,Resilient River Run,individual,prize,Tori Deal
s34_war_of_the_worlds_2,7,Resilient River Run,individual,safety,Turbo Çamkıran
s34_war_of_the_worlds_2,8,Crate Expectations,individual,prize,Ashley Mitchell
s34_war_of_the_worlds_2,8,Crate Expectations,individual,safety,Cara Maria Sorbello
s34_war_of_the_worlds_2,8,,individual,prize,Kyle Christie
s34_war_of_the_worlds_2,8,,individual,safety,Theo Campbell
s34_war_of_the_worlds_2,9,Under Siege,individual,prize,Josh Martinez
s34_war_of_the_worlds_2,9,Under Siege,individual,safety,Leroy Garrett
s34_war_of_the_worlds_2,10,Incoming,individual,prize,Jenny West
s34_war_of_the_worlds_2,10,Incoming,individual,safety,Joss Mooney
s34_war_of_the_worlds_2,11,Temple Wall Traverse,individual,prize,Cara Maria Sorbello
s34_war_of_the_worlds_2,11,Temple Wall Traverse,individual,safety,Paulie Calafiore
s34_war_of_the_worlds_2,12,Escape to Freedom,individual,prize,Kam Williams
s34_war_of_the_worlds_2,12,Escape to Freedom,individual,safety,Leroy Garrett
s34_war_of_the_worlds_2,13,,individual,prize,Ashley Mitchell
s34_war_of_the_worlds_2,13,,individual,safety,Natalie Duran
s34_war_of_the_worlds_2,14,Mine the Cart,individual,prize,CT Tamburello
s34_war_of_the_worlds_2,14,Mine the Cart,individual,safety,Rogan O'Connor
s35_total_madness,1,Battle Lines,individual,prize,Jenny West
s35_total_madness,1,Battle Lines,individual,safety,Rogan O'Connor
s35_total_madness,2,Airdrop Extraction,team,prize,Cory Wharton
s35_total_madness,2,Airdrop Extraction,team,prize,Dee Nguyen
s35_total_madness,2,Airdrop Extraction,team,prize,Swaggy C Williams
s35_total_madness,2,Airdrop Extraction,individual,safety,Jenn Lee
s35_total_madness,3,Decode and Detonate,individual,prize,Bayleigh Dayton
s35_total_madness,3,Decode and Detonate,individual,safety,CT Tamburello
s35_total_madness,4,Cold War,team,prize,Aneesa Ferreira
s35_total_madness,4,Cold War,team,prize,Johnny Bananas
s35_total_madness,4,Cold War,team,prize,Stephen Bear
s35_total_madness,4,Cold War,team,prize,Big T Fazakerley
s35_total_madness,4,Cold War,team,prize,Kaycee Clark
s35_total_madness,4,Cold War,individual,safety,Ashley Mitchell
s35_total_madness,5/6,Bomb Squad,team,prize,Jenny West
s35_total_madness,5/6,Bomb Squad,team,prize,Josh Martinez
s35_total_madness,5/6,Bomb Squad,team,prize,Kaycee Clark
s35_total_madness,5/6,Bomb Squad,team,prize,Swaggy C Williams
s35_total_madness,5/6,Bomb Squad,individual,safety,Jay Starrett
s35_total_madness,6/7,Fast & Furious,pair,prize,Jordan Wiseley
s35_total_madness,6/7,Fast & Furious,pair,prize,Nany González
s35_total_madness,6/7,Fast & Furious,team,safety,Jenna Compono
s35_total_madness,6/7,Fast & Furious,team,safety,Jordan Wiseley
s35_total_madness,6/7,Fast & Furious,team,safety,Nany González
s35_total_madness,8,Decontamination,individual,prize,Mattie Lynn Breaux
s35_total_madness,8,Decontamination,team,safety,Johnny Bananas
s35_total_madness,8,Decontamination,team,safety,Mattie Lynn Breaux
s35_total_madness,8,Decontamination,team,safety,Wes Bergmann
s35_total_madness,8,,individual,prize,Nelson Thomas
s35_total_madness,8,,individual,safety,Jordan Wiseley
s35_total_madness,9,Tunnel Rats,team,prize,Bayleigh Dayton
s35_total_madness,9,Tunnel Rats,team,prize,Cory Wharton
s35_total_madness,9,Tunnel Rats,team,prize,Dee Nguyen
s35_total_madness,9,Tunnel Rats,team,prize,Nany González
s35_total_madness,9,Tunnel Rats,team,prize,Wes Bergmann
s35_total_madness,9,Tunnel Rats,individual,safety,Kaycee Clark
