season_id,player,gender,finish,origin,team,pair_id,source
s26_battle_of_the_exes_ii,Diem Brown,F,Medically Disqualified in Love Sick,Real World/Road Rules Challenge: Fresh Meat,,row_013,cast
s26_battle_of_the_exes_ii,Thomas Buell,M,Eliminated in I Will Always Hate You,w:c:mtvrealworld:Real World: Ex-Plosion,,row_014,cast
s26_battle_of_the_exes_ii,Hailey Chivers,F,Eliminated in I Will Always Hate You,w:c:mtvrealworld:Real World: Ex-Plosion,,row_014,cast
s26_battle_of_the_exes_ii,Dustin Zito,M,Eliminated in Where Is the Love?,w:c:mtvrealworld:The Real World: Las Vegas (2011),,row_015,cast
s26_battle_of_the_exes_ii,Jessica McCain,F,Eliminated in Where Is the Love?,w:c:mtvrealworld:The Real World: Portland,,row_015,cast
s27_battle_of_the_bloodlines,Cara Maria Sorbello,F,Winners in Family Matters,,,row_002,cast
s27_battle_of_the_bloodlines,Jamie Banks,M,Winners in Family Matters,,,row_002,cast
s27_battle_of_the_bloodlines,Cory Wharton,M,Runners-Up in Family Matters,w:c:mtvrealworld:Real World: Ex-Plosion,,row_003,cast
s27_battle_of_the_bloodlines,Mitch Reid,M,Runners-Up in Family Matters,,,row_003,cast
s27_battle_of_the_bloodlines,Jenna Compono,F,Third Place in Family Matters,w:c:mtvrealworld:Real World: Ex-Plosion,,row_004,cast
s27_battle_of_the_bloodlines,Brianna Julig,F,Third Place in Family Matters,,,row_004,cast
s27_battle_of_the_bloodlines,Aneesa Ferreira,F,Eliminated in Tear Down This Wall,w:c:mtvrealworld:The Real World: Chicago,,row_005,cast
s27_battle_of_the_bloodlines,Rianna Polin,F,Eliminated in Tear Down This Wall,,,row_005,cast
s27_battle_of_the_bloodlines,Johnny Bananas,M,Eliminated in Out for Blood,w:c:mtvrealworld:The Real World: Key West,,row_006,cast
s27_battle_of_the_bloodlines,Vince Gliatta,M,Eliminated in Out for Blood,,,row_006,cast
s27_battle_of_the_bloodlines,Abram Boise,M,Eliminated in Blood Versus Love,w:c:roadrules:Road Rules: South Pacific,,row_007,cast
s27_battle_of_the_bloodlines,Mike Boise,M,Eliminated in Blood Versus Love,,,row_007,cast
s27_battle_of_the_bloodlines,KellyAnne Judd,F,Eliminated in Blood Is Thicker Than Mud,w:c:mtvrealworld:The Real World: Sydney,,row_008,cast
s27_battle_of_the_bloodlines,Anthony Cuomo,F,Eliminated in Blood Is Thicker Than Mud,,,row_008,cast
s27_battle_of_the_bloodlines,Thomas Buell,M,Eliminated in Blood Brothers,w:c:mtvrealworld:Real World: Ex-Plosion,,row_009,cast
s27_battle_of_the_bloodlines,Stephen Buell,M,Eliminated in Blood Brothers,,,row_009,cast
s27_battle_of_the_bloodlines,Nany González,F,Eliminated in Dirty Little Secret,w:c:mtvrealworld:The Real World: Las Vegas (2011),,row_010,cast
s27_battle_of_the_bloodlines,Nicole Ramos,F,Eliminated in Dirty Little Secret,,,row_010,cast
s27_battle_of_the_bloodlines,Dario Medrano,M,Eliminated in A House Divided,,,row_011,cast
s27_battle_of_the_bloodlines,Raphy Medrano,M,Eliminated in A House Divided,,,row_011,cast
s27_battle_of_the_bloodlines,Tony Raines,M,Medically Disqualified in #Corneesa,w:c:mtvrealworld:Real World: Skeletons,,row_012,cast
s27_battle_of_the_bloodlines,Shane Raines,M,Medically Disqualified in #Corneesa,,,row_012,cast
s27_battle_of_the_bloodlines,Camila Nakagawa,F,Eliminated in #Corneesa,,,row_013,cast
s27_battle_of_the_bloodlines,Larissa Nakagawa,F,Eliminated in #Corneesa,,,row_013,cast
s27_battle_of_the_bloodlines,Leroy Garrett,M,Medically Disqualified in #Corneesa,w:c:mtvrealworld:The Real World: Las Vegas (2011),,row_014,cast
s27_battle_of_the_bloodlines,Candice Fowler,F,Medically Disqualified in #Corneesa,,,row_014,cast
s27_battle_of_the_bloodlines,Cohutta Grindstaff,M,Eliminated in Bad Blood,w:c:mtvrealworld:The Real World: Sydney,,row_015,cast
s27_battle_of_the_bloodlines,Jill Tuttle,M,Eliminated in Bad Blood,,,row_015,cast
s27_battle_of_the_bloodlines,Christina LeBlanc,F,Eliminated in There Will Be Blood,,,row_016,cast
s27_battle_of_the_bloodlines,Emily Reese,F,Eliminated in There Will Be Blood,,,row_016,cast
s28_rivals_iii,Johnny Bananas,M,Winners in Split Decision,w:c:mtvrealworld:The Real World: Brooklyn,,row_002,cast
s28_rivals_iii,Sarah Rice,F,Winners in Split Decision,,,row_002,cast
s28_rivals_iii,Vince Gliatta,M,Runners-Up in Split Decision,w:c:mtvrealworld:Real World: Ex-Plosion,,row_003,cast
s28_rivals_iii,Jenna Compono,F,Runners-Up in Split Decision,,,row_003,cast
s28_rivals_iii,Devin Walker,M,Third Place in Split Decision,,,row_004,cast
s28_rivals_iii,Cheyenne Floyd,F,Third Place in Split Decision,,,row_004,cast
s28_rivals_iii,Dario Medrano,M,Eliminated in Grapes. Wrath.,,,row_005,cast
s28_rivals_iii,Nicole Ramos,F,Eliminated in Grapes. Wrath.,,,row_005,cast
s28_rivals_iii,Wes Bergmann,M,Eliminated in Raging Bullies,w:c:mtvrealworld:The Real World: Austin,,row_006,cast
s28_rivals_iii,Nany González,F,Eliminated in Raging Bullies,w:c:mtvrealworld:The Real World: Las Vegas (2011),,row_006,cast
s28_rivals_iii,Nate Siebenmark,M,Eliminated in Rivals: Civil War,,,row_007,cast
s28_rivals_iii,Christina LeBlanc,F,Eliminated in Rivals: Civil War,,,row_007,cast
s28_rivals_iii,Cory Wharton,M,Eliminated in Rivals: Civil War,w:c:mtvrealworld:Real World: Ex-Plosion,,row_008,cast
s28_rivals_iii,Ashley Mitchell,F,Eliminated in Rivals: Civil War,w:c:mtvrealworld:Real World: Ex-Plosion,,row_008,cast
s28_rivals_iii,Jamie Banks,M,Eliminated in Let Sleeping Dogs Wake,w:c:mtvrealworld:The Real World: Sydney,,row_009,cast
s28_rivals_iii,KellyAnne Judd,F,Eliminated in Let Sleeping Dogs Wake,,,row_009,cast
s28_rivals_iii,Tony Raines,M,Disqualified in Stand by Me,w:c:mtvrealworld:Real World: Skeletons,,row_010,cast
s28_rivals_iii,Camila Nakagawa,F,Disqualified in Stand by Me,,,row_010,cast
s28_rivals_iii,Nelson Thomas,M,Eliminated in Camilanator: Salvation,,,row_011,cast
s28_rivals_iii,Amanda Garcia,F,Eliminated in Camilanator: Salvation,,,row_011,cast
s28_rivals_iii,Thomas Buell,M,Quit in The Naked Truth,w:c:mtvrealworld:Real World: Ex-Plosion,,row_012,cast
s28_rivals_iii,Simone Kelly,F,Quit in The Naked Truth,,,row_012,cast
s28_rivals_iii,Johnny Reilly,M,Eliminated in Where the Ratchet Things Are,w:c:mtvrealworld:The Real World: Portland,,row_013,cast
s28_rivals_iii,Jessica McCain,F,Eliminated in Where the Ratchet Things Are,w:c:mtvrealworld:The Real World: Portland,,row_013,cast
s28_rivals_iii,Brandon Tindel,M,Quit in I'm Going Home,,,row_014,cast
s28_rivals_iii,Briana LaCuesta,F,Quit in I'm Going Home,,,row_014,cast
s28_rivals_iii,Leroy Garrett,M,Medically Disqualified in The Curse of the Black Skull,w:c:mtvrealworld:The Real World: Las Vegas (2011),,row_015,cast
s28_rivals_iii,Averey Tressler,F,Medically Disqualified in The Curse of the Black Skull,w:c:mtvrealworld:The Real World: Portland,,row_015,cast
s29_invasion_of_the_champions,CT Tamburello,M,Winner in The True Champions,w:c:mtvrealworld:The Real World: Paris,,,cast
s29_invasion_of_the_champions,Nelson Thomas,M,Runner-Up in The True Champions,,,,cast
s29_invasion_of_the_champions,Cory Wharton,M,Third Place in The True Champions,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s29_invasion_of_the_champions,Darrell Taylor,M,Eliminated in A River of Endless Light,w:c:roadrules:Road Rules: Campus Crawl,,,cast
s29_invasion_of_the_champions,Shane Landrum,M,Eliminated in Caged,w:c:roadrules:Road Rules: Campus Crawl,,,cast
s29_invasion_of_the_champions,Hunter Barfield,M,Eliminated in The Bloodbath,,,,cast
s29_invasion_of_the_champions,Johnny Bananas,M,Eliminated in Go Your Own Way,w:c:mtvrealworld:The Real World: Key West,,,cast
s29_invasion_of_the_champions,Dario Medrano,M,Eliminated in A Low Down Dirty Shane,,,,cast
s29_invasion_of_the_champions,Zach Nichols,M,Eliminated in Achy Breaky Heart,w:c:mtvrealworld:The Real World: San Diego (2011),,,cast
s29_invasion_of_the_champions,Tony Raines,M,Eliminated in The Mile-High Club,w:c:mtvrealworld:Real World: Skeletons,,,cast
s29_invasion_of_the_champions,Anthony Bartolotte,M,Eliminated in Four Tickets to Paradise,,,,cast
s29_invasion_of_the_champions,Theo King-Bradley,M,Quit in Helter Shelter,w:c:mtvrealworld:Real World Seattle: Bad Blood,,,cast
s29_invasion_of_the_champions,Bruno Bettencourt,M,Eliminated in Skeletal Fracture,w:c:mtvrealworld:Real World: Skeletons,,,cast
s29_invasion_of_the_champions,Ashley Mitchell,F,Winner in The True Champions,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s29_invasion_of_the_champions,Camila Nakagawa,F,Runner-Up in The True Champions,,,,cast
s29_invasion_of_the_champions,Nicole Zanatta,F,Third Place in The True Champions,w:c:mtvrealworld:Real World: Skeletons,,,cast
s29_invasion_of_the_champions,Laurel Stucky,F,Eliminated in Caged,,,,cast
s29_invasion_of_the_champions,Amanda Garcia,F,Eliminated in The Bloodbath,,,,cast
s29_invasion_of_the_champions,Jenna Compono,F,Eliminated in The Bloodbath,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s29_invasion_of_the_champions,Cara Maria Sorbello,F,Eliminated in Go Your Own Way,,,,cast
s29_invasion_of_the_champions,Sylvia Elsrode,F,Eliminated in A Low Down Dirty Shane,w:c:mtvrealworld:Real World: Skeletons,,,cast
s29_invasion_of_the_champions,Ashley Kelsey,F,Eliminated in Achy Breaky Heart,w:c:mtvrealworld:The Real World: San Diego (2011),,,cast
s29_invasion_of_the_champions,Kailah Casillas-Bird,F,Eliminated in The Mile-High Club,,,,cast
s29_invasion_of_the_champions,LaToya Jackson,F,Eliminated in Four Tickets to Paradise,,,,cast
s29_invasion_of_the_champions,Anika Rashaun,F,Eliminated in Helter Shelter,w:c:mtvrealworld:Real World Seattle: Bad Blood,,,cast
s29_invasion_of_the_champions,Marie Roda,F,Eliminated in Skeletal Fracture,,,,cast
s30_xxx_dirty_30,Jordan Wiseley,M,Winner in One in a Million,w:c:mtvrealworld:The Real World: Portland,,,cast
s30_xxx_dirty_30,Derrick Kosinski,M,Runner-Up in One in a Million,w:c:roadrules:Road Rules: X-Treme,,,cast
s30_xxx_dirty_30,CT Tamburello,M,Third Place in One in a Million,w:c:mtvrealworld:The Real World: Paris,,,cast
s30_xxx_dirty_30,Hunter Barfield,M,Eliminated in The Sinister Six,,,,cast
s30_xxx_dirty_30,Tony Raines,M,Eliminated in The Sinister Six,w:c:mtvrealworld:Real World: Skeletons,,,cast
s30_xxx_dirty_30,Johnny Bananas,M,Eliminated in A Million More Reasons,,,,cast
s30_xxx_dirty_30,Leroy Garrett,M,Eliminated in A Million More Reasons,w:c:mtvrealworld:The Real World: Las Vegas (2011),,,cast
s30_xxx_dirty_30,Dario Medrano,M,Eliminated in A Million More Reasons,,,,cast
s30_xxx_dirty_30,Nelson Thomas,M,Disqualified in The Heart is a Lonely Hunter,,,,cast
s30_xxx_dirty_30,Cory Wharton,M,Eliminated in Guess Who's Coming to Dinner,w:c:mtvrealworld:Real World: Ex-Ploson,,,cast
s30_xxx_dirty_30,Ammo Hall,M,Quit in Ankles Aweigh,w:c:mtvrealworld:Real World: Go Big or Go Home,,,cast
s30_xxx_dirty_30,Darrell Taylor,M,Eliminated in Road to Redemption,w:c:roadrules:Road Rules: Campus Crawl,,,cast
s30_xxx_dirty_30,Derrick Henry,M,Eliminated in Road to Redemption,,,,cast
s30_xxx_dirty_30,Devin Walker,M,Eliminated in Road to Redemption,,,,cast
s30_xxx_dirty_30,Shane Raines,M,Disqualified in Shots Fired!,,,,cast
s30_xxx_dirty_30,Camila Nakagawa,F,Winner in One in a Million,,,,cast
s30_xxx_dirty_30,Cara Maria Sorbello,F,Runner-Up in One in a Million,,,,cast
s30_xxx_dirty_30,Tori Deal,F,Third Place in One in a Million,,,,cast
s30_xxx_dirty_30,Jenna Compono,F,Eliminated in The Sinister Six,w:c:mtvrealworld:Real World: Ex-Ploson,,,cast
s30_xxx_dirty_30,Kailah Casillas-Bird,F,Eliminated in The Sinister Six,w:c:mtvrealworld:Real World: Go Big or Go Home,,,cast
s30_xxx_dirty_30,Britni Thornton,F,Eliminated in A Million More Reasons,,,,cast
s30_xxx_dirty_30,Veronica Portillo,F,Eliminated in A Million More Reasons,w:c:roadrules:Road Rules: Semester at Sea,,,cast
s30_xxx_dirty_30,Jemmye Carroll,F,Eliminated in A Million More Reasons,w:c:mtvrealworld:The Real World: New Orleans (2010),,,cast
s30_xxx_dirty_30,Aneesa Ferreira,F,Eliminated in A Million More Reasons,w:c:mtvrealworld:The Real World: Chicago,,,cast
s30_xxx_dirty_30,Nicole Ramos,F,Eliminated in Guess Who's Coming to Dinner,,,,cast
s30_xxx_dirty_30,Marie Roda,F,Eliminated in Guess Who's Coming to Dinner,w:c:mtvrealworld:The Real World: St. Thomas,,,cast
s30_xxx_dirty_30,Amanda Garcia,F,Eliminated in Road to Redemption,,,,cast
s30_xxx_dirty_30,Briana LaCuesta,F,Eliminated in Road to Redemption,,,,cast
s30_xxx_dirty_30,LaToya Jackson,F,Eliminated in Road to Redemption,w:c:mtvrealworld:The Real World: St. Thomas,,,cast
s30_xxx_dirty_30,Simone Kelly,F,Disqualified in Shots Fired!,,,,cast
s30_xxx_dirty_30,Ashley Mitchell,F,Quit in Thirty Rotten Scoundrels,w:c:mtvrealworld:Real World: Ex-Ploson,,,cast
s31_vendettas,Zach Nichols,M,Runner-Up in Vendettas Never Die,w:c:mtvrealworld:The Real World: San Diego (2011),,,cast
s31_vendettas,Kyle Christie,M,Third Place in Vendettas Never Die,,,,cast
s31_vendettas,Leroy Garrett,M,Bottom Four in Vendettas Never Die,w:c:mtvrealworld:The Real World: Las Vegas (2011),,,cast
s31_vendettas,Tony Raines,M,Bottom Four in Vendettas Never Die,w:c:mtvrealworld:Real World: Skeletons,,,cast
s31_vendettas,Brad Fiorenza,M,Eliminated in Czechmate,w:c:mtvrealworld:The Real World: San Diego (2004),,,cast
s31_vendettas,Nelson Thomas,M,Eliminated in Czechmate,,,,cast
s31_vendettas,Devin Walker,M,Eliminated in Czechmate,,,,cast
s31_vendettas,Johnny Bananas,M,Eliminated in Rumor Has It,w:c:mtvrealworld:The Real World: Key West,,,cast
s31_vendettas,Joss Mooney,M,Eliminated in Mercenaries of Mayhem,,,,cast
s31_vendettas,Shane Landrum,M,Eliminated in Pulling the Strings,w:c:roadrules:Road Rules: Campus Crawl,,,cast
s31_vendettas,Victor Arroyo,M,Eliminated in Pulling the Strings,,,,cast
s31_vendettas,Cory Wharton,M,Eliminated in #Banatalie,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s31_vendettas,Eddie Williams,M,Quit before The Power of Three,,,,cast
s31_vendettas,Rogan O'Connor,M,Eliminated in When Worlds Collide,,,,cast
s31_vendettas,Cara Maria Sorbello,F,Winner in Vendettas Never Die,,,,cast
s31_vendettas,Kailah Casillas-Bird,F,Fourth Place in Vendettas Never Die,w:c:mtvrealworld:Real World: Go Big or Go Home,,,cast
s31_vendettas,Kam Williams,F,Bottom Four in Vendettas Never Die,,,,cast
s31_vendettas,Nicole Zanatta,F,Bottom Four in Vendettas Never Die,w:c:mtvrealworld:Real World: Skeletons,,,cast
s31_vendettas,Jemmye Carroll,F,Eliminated in Czechmate,w:c:mtvrealworld:The Real World: New Orleans (2010),,,cast
s31_vendettas,Natalie Negrotti,F,"Eliminated in Help Me, Rhonda",,,,cast
s31_vendettas,Britni Thornton,F,"Eliminated in It's Britni, Bitch",,,,cast
s31_vendettas,Kayleigh Morris,F,Quit in Rumor Has It,,,,cast
s31_vendettas,Marie Roda,F,Eliminated in Baskets of Deplorables,w:c:mtvrealworld:The Real World: St. Thomas,,,cast
s31_vendettas,Veronica Portillo,F,Medically Disqualified in Mercenaries of Mayhem,w:c:roadrules:Road Rules: Semester at Sea,,,cast
s31_vendettas,Sylvia Elsrode,F,Medically Disqualified in Pulling the Strings,w:c:mtvrealworld:Real World: Skeletons,,,cast
s31_vendettas,Melissa Reeves,F,Eliminated in Guilty by Association,,,,cast
s31_vendettas,Alicia Wright,F,Eliminated in Pizzagate,,,,cast
s31_vendettas,Nicole Ramos,F,Eliminated in When Worlds Collide,,,,cast
s31_vendettas,Jordan Wiseley,M,Mercenary in Crazy 8,,,,cast
s31_vendettas,Derrick Kosinski,M,Mercenary in Crazy 8,,,,cast
s31_vendettas,Aneesa Ferreira,F,Mercenary in Crazy 8,,,,cast
s31_vendettas,Tori Deal,F,Mercenary in Crazy 8,,,,cast
s31_vendettas,Ashley Mitchell,F,Mercenary in Yankin' My Chain,,,,cast
s31_vendettas,Darrell Taylor,M,Mercenary in Yankin' My Chain,,,,cast
s31_vendettas,Frank Fox,M,Mercenary in Yankin' My Chain,,,,cast
s31_vendettas,Laurel Stucky,F,Mercenary in Yankin' My Chain,,,,cast
s32_final_reckoning,Ashley Mitchell,F,Winners in Who Wants to Be a Millionaire?,w:c:mtvrealworld:Real World: Ex-Plosion,,row_002,cast
s32_final_reckoning,Hunter Barfield,M,Winners in Who Wants to Be a Millionaire?,,,row_002,cast
s32_final_reckoning,Joss Mooney,M,Runners-Up in Who Wants to Be a Millionaire?,w:c:mtvrealworld:Real World: Skeletons,,row_003,cast
s32_final_reckoning,Sylvia Elsrode,F,Runners-Up in Who Wants to Be a Millionaire?,,,row_003,cast
s32_final_reckoning,Natalie Negrotti,F,Third Place in Who Wants to Be a Millionaire?,,,row_004,cast
s32_final_reckoning,Paulie Calafiore,M,Third Place in Who Wants to Be a Millionaire?,,,row_004,cast
s32_final_reckoning,Cara Maria Sorbello,F,Fourth Place in Who Wants to Be a Millionaire?,w:c:mtvrealworld:The Real World: St. Thomas,,row_005,cast
s32_final_reckoning,Marie Roda,F,Fourth Place in Who Wants to Be a Millionaire?,,,row_005,cast
s32_final_reckoning,Johnny Bananas,M,Eliminated in The Walking Dead,w:c:mtvrealworld:The Real World: Key West,,row_006,cast
s32_final_reckoning,Tony Raines,M,Eliminated in The Walking Dead,w:c:mtvrealworld:Real World: Skeletons,,row_006,cast
s32_final_reckoning,Kam Williams,F,Eliminated in It's Always Sunny in South Africa,,,row_007,cast
s32_final_reckoning,Kayleigh Morris,F,Eliminated in It's Always Sunny in South Africa,,,row_007,cast
s32_final_reckoning,Nelson Thomas,M,Eliminated in It's Always Sunny in South Africa,w:c:roadrules:Road Rules: Campus Crawl,,row_008,cast
s32_final_reckoning,Shane Landrum,M,Eliminated in It's Always Sunny in South Africa,,,row_008,cast
s32_final_reckoning,Brad Fiorenza,M,Eliminated in It's Always Sunny in South Africa,w:c:mtvrealworld:The Real World: San Diego (2004),,row_009,cast
s32_final_reckoning,Kyle Christie,M,Eliminated in It's Always Sunny in South Africa,,,row_009,cast
s32_final_reckoning,Cory Wharton,M,Disqualified in The Leftovers,w:c:mtvrealworld:Real World: Ex-Plosion,,row_010,cast
s32_final_reckoning,Devin Walker,M,Disqualified in The Leftovers,,,row_010,cast
s32_final_reckoning,Da'Vonne Rogers,F,Eliminated in Wheel of Fortune,,,row_011,cast
s32_final_reckoning,Jozea Flores,M,Eliminated in Wheel of Fortune,,,row_011,cast
s32_final_reckoning,Amanda Garcia,F,Medically Disqualified in Wheel of Fortune,w:c:mtvrealworld:The Real World: San Diego (2011),,row_012,cast
s32_final_reckoning,Zach Nichols,M,Medically Disqualified in Wheel of Fortune,,,row_012,cast
s32_final_reckoning,Angela Babicz,F,Eliminated in Redemption House of Cards,,,row_013,cast
s32_final_reckoning,Faith Stowers,F,Eliminated in Redemption House of Cards,,,row_013,cast
s32_final_reckoning,Derrick Henry,M,Eliminated in Redemption House of Cards,,,row_014,cast
s32_final_reckoning,Tori Deal,F,Eliminated in Redemption House of Cards,,,row_014,cast
s32_final_reckoning,CT Tamburello,M,Eliminated in Redemption House of Cards,w:c:mtvrealworld:The Real World: Paris,,row_015,cast
s32_final_reckoning,Veronica Portillo,F,Eliminated in Redemption House of Cards,w:c:roadrules:Road Rules: Semester at Sea,,row_015,cast
s32_final_reckoning,Britni Thornton,F,Eliminated in The Affair,,,row_016,cast
s32_final_reckoning,Chuck Mowery,M,Eliminated in The Affair,,,row_016,cast
s32_final_reckoning,Jemmye Carroll,F,Eliminated in The Affair,w:c:mtvrealworld:The Real World: New Orleans (2010),,row_017,cast
s32_final_reckoning,Jenna Compono,F,Eliminated in The Affair,w:c:mtvrealworld:Real World: Ex-Plosion,,row_017,cast
s32_final_reckoning,Kailah Casillas-Bird,F,Disqualified in Six Feet Under,w:c:mtvrealworld:Real World: Go Big or Go Home,,,cast
s32_final_reckoning,Melissa Reeves,F,Disqualified in Six Feet Under,,,,cast
s33_war_of_the_worlds,Wes Bergmann,M,Third Place in This Is the End,w:c:mtvrealworld:The Real World: Austin,Veterans,,cast
s33_war_of_the_worlds,Cara Maria Sorbello,F,Fifth Place in This Is the End,,Veterans,,cast
s33_war_of_the_worlds,Hunter Barfield,M,Sixth Place in This Is the End,,Veterans,,cast
s33_war_of_the_worlds,Da'Vonne Rogers,F,Eliminated in The Waterboy,,Veterans,,cast
s33_war_of_the_worlds,Paulie Calafiore,M,Eliminated in The Waterboy,,Veterans,,cast
s33_war_of_the_worlds,Kyle Christie,M,Eliminated in Final Destination,,Veterans,,cast
s33_war_of_the_worlds,Nany González,F,Eliminated in Lost in Translation,w:c:mtvrealworld:The Real World: Las Vegas (2011),Veterans,,cast
s33_war_of_the_worlds,Kam Williams,F,Eliminated in American Psycho,,Veterans,,cast
s33_war_of_the_worlds,Jenna Compono,F,"Eliminated in Liar, Liar",w:c:mtvrealworld:Real World: Ex-Plosion,Veterans,,cast
s33_war_of_the_worlds,Amanda Garcia,F,Eliminated in This Means War,,Veterans,,cast
s33_war_of_the_worlds,Leroy Garrett,M,Eliminated in In Love and War,w:c:mtvrealworld:The Real World: Las Vegas (2011),Veterans,,cast
s33_war_of_the_worlds,Zach Nichols,M,Eliminated in The Greatest Showman,w:c:mtvrealworld:The Real World: San Diego (2011),Veterans,,cast
s33_war_of_the_worlds,CT Tamburello,M,Eliminated in It's Complicated,w:c:mtvrealworld:The Real World: Paris,Veterans,,cast
s33_war_of_the_worlds,Natalie Negrotti,F,Eliminated in It's Complicated,,Veterans,,cast
s33_war_of_the_worlds,Johnny Bananas,M,Eliminated in Casualties of War,w:c:mtvrealworld:The Real World: Key West,Veterans,,cast
s33_war_of_the_worlds,Ashley Mitchell,F,Eliminated in Hellraiser,w:c:mtvrealworld:Real World: Ex-Plosion,Veterans,,cast
s33_war_of_the_worlds,Turbo Çamkıran,M,Winner in This Is the End,,Prospects,,cast
s33_war_of_the_worlds,Theo Campbell,M,Runner-Up in This Is the End,,Prospects,,cast
s33_war_of_the_worlds,Natalie Duran,F,Fourth Place in This Is the End,,Prospects,,cast
s33_war_of_the_worlds,Mattie Lynn Breaux,F,Seventh Place in Death Race,,Prospects,,cast
s33_war_of_the_worlds,Georgia Harrison,F,Eighth Place in Death Race,,Prospects,,cast
s33_war_of_the_worlds,Dee Nguyen,F,Eliminated in The Waterboy,,Prospects,,cast
s33_war_of_the_worlds,Stephen Bear,M,Eliminated in To All the Partners I've Loved Before,,Prospects,,cast
s33_war_of_the_worlds,Ashley Cain,M,Eliminated in American Psycho,,Prospects,,cast
s33_war_of_the_worlds,Gus Smyrnios,M,"Eliminated in Liar, Liar",,Prospects,,cast
s33_war_of_the_worlds,Josh Martinez,M,Eliminated in This Means War,,Prospects,,cast
s33_war_of_the_worlds,Shaleen Sutherland,F,Eliminated in In Love and War,,Prospects,,cast
s33_war_of_the_worlds,Zahida Allen,F,Eliminated in The Greatest Showman,,Prospects,,cast
s33_war_of_the_worlds,JP Andrade,M,Eliminated in It's Complicated,,Prospects,,cast
s33_war_of_the_worlds,Julia Nolan,F,Eliminated in It's Complicated,,Prospects,,cast
s33_war_of_the_worlds,Morgan Willett,F,Eliminated in Casualties of War,,Prospects,,cast
s33_war_of_the_worlds,Chase McNary,M,Eliminated in Hellraiser,,Prospects,,cast
s33_war_of_the_worlds,Alan Valdez,M,Medically Disqualified in Apocalypse Now,,Prospects,,cast
s33_war_of_the_worlds,Liz Nolan,F,Eliminated in Apocalypse Now,,Prospects,,cast
s34_war_of_the_worlds_2,Cara Maria Sorbello,F,Runners-Up in Give Me Liberty or Give Me Cash,,Team USA,,cast
s34_war_of_the_worlds_2,Natalie Duran,F,Runners-Up in Give Me Liberty or Give Me Cash,,Team USA,,cast
s34_war_of_the_worlds_2,Paulie Calafiore,M,Runners-Up in Give Me Liberty or Give Me Cash,,Team USA,,cast
s34_war_of_the_worlds_2,Zach Nichols,M,Runners-Up in Give Me Liberty or Give Me Cash,w:c:mtvrealworld:The Real World: San Diego (2011),Team USA,,cast
s34_war_of_the_worlds_2,Ashley Mitchell,F,Bottom Four in Give Me Liberty or Give Me Cash,w:c:mtvrealworld:Real World: Ex-Plosion,Team USA,,cast
s34_war_of_the_worlds_2,Kam Williams,F,Bottom Four in Give Me Liberty or Give Me Cash,,Team USA,,cast
s34_war_of_the_worlds_2,Leroy Garrett,M,Bottom Four in Give Me Liberty or Give Me Cash,w:c:mtvrealworld:The Real World: Las Vegas (2011),Team USA,,cast
s34_war_of_the_worlds_2,Nany González,F,Eliminated in Declaration of Independence,w:c:mtvrealworld:The Real World: Las Vegas (2011),Team USA,,cast
s34_war_of_the_worlds_2,Josh Martinez,M,Eliminated in Dee-Day,,Team USA,,cast
s34_war_of_the_worlds_2,Turbo Çamkıran,M,Disqualified in Infinity War,,Team USA,,cast
s34_war_of_the_worlds_2,Johnny Bananas,M,Eliminated in In Paulie We Trust,w:c:mtvrealworld:The Real World: Key West,Team USA,,cast
s34_war_of_the_worlds_2,Laurel Stucky,F,Eliminated in Benedict Laurel,,Team USA,,cast
s34_war_of_the_worlds_2,Wes Bergmann,M,"Eliminated in United We Stand, Divided We Fall",w:c:mtvrealworld:The Real World: Austin,Team USA,,cast
s34_war_of_the_worlds_2,Faith Stowers,F,Quit in God Save the Queen,,Team USA,,cast
s34_war_of_the_worlds_2,CT Tamburello,M,Winners in Give Me Liberty or Give Me Cash,w:c:mtvrealworld:The Real World: Paris,Team UK,,cast
s34_war_of_the_worlds_2,Dee Nguyen,F,Winners in Give Me Liberty or Give Me Cash,,Team UK,,cast
s34_war_of_the_worlds_2,Jordan Wiseley,M,Winners in Give Me Liberty or Give Me Cash,w:c:mtvrealworld:The Real World: Portland,Team UK,,cast
s34_war_of_the_worlds_2,Rogan O'Connor,M,Winners in Give Me Liberty or Give Me Cash,,Team UK,,cast
s34_war_of_the_worlds_2,Tori Deal,F,Bottom Four in Give Me Liberty or Give Me Cash,,Team UK,,cast
s34_war_of_the_worlds_2,Joss Mooney,M,Eliminated in Dee-Day,,Team UK,,cast
s34_war_of_the_worlds_2,Kayleigh Morris,F,Eliminated in Dee-Day,,Team UK,,cast
s34_war_of_the_worlds_2,Jenny West,F,Eliminated in The Right Honorable Rogan,,Team UK,,cast
s34_war_of_the_worlds_2,Theo Campbell,M,Eliminated in All Is Fair in Love and War,,Team UK,,cast
s34_war_of_the_worlds_2,Georgia Harrison,F,Eliminated in Infinity War,,Team UK,,cast
s34_war_of_the_worlds_2,Idris Virgo,M,Eliminated in The Royal Rumble,,Team UK,,cast
s34_war_of_the_worlds_2,Kyle Christie,M,Eliminated in Saving Private Esther,,Team UK,,cast
